id,bid,user_id,用户昵称,微博正文,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4497130003324139,IEKNidWL9,5995059640,今晚去买可乐_,现在吃到瓜的都是还没睡觉的吧，不怕有黑眼圈么？#罗志祥回应##罗志祥向周扬青道歉##,,,"罗志祥回应,罗志祥向周扬青道歉",0,6,10,2020-04-24 07:00,✨🌈iPhone XR(白色),['http://ww4.sinaimg.cn/large/006xIESkly1ge4hcw4og6j30u01hcn3l.jpg'],,
4497129987367149,IEKNguUwZ,2596459581,来碗大碗的泡面,#罗志祥回应#,贺州,,罗志祥回应,0,0,1,2020-04-24 07:00,红米Note7 4800万相机,['http://ww3.sinaimg.cn/large/9ac2d43dgy1ge4hctrou6j20jg0ykgon.jpg'],,
4497129982563153,IEKNgaKNb,2771990971,莘城王,罗志祥真是个憨皮，互联网记忆很短的，昨天周扬青的长微博也就多半天热度，你不回应大家应该很快就忘了。这个时候还蹦出来道歉干啥，真的没意思,,,,0,2,2,2020-04-24 07:00,华为手机 畅享玩不停,,,
4497047039932671,IEIDtFFWn,6164918531,搞笑段子带图,罗志祥这个视频要被玩坏了#罗志祥回应##罗志祥周扬青分手#L搞笑段子带图的微博视频,,,"罗志祥回应,罗志祥周扬青分手",0,0,0,2020-04-24 01:30,微博云剪,,"http://f.video.weibocdn.com/5KgrOFSxlx07CJtJDk2Q010412001oJK0E010.mp4?label=mp4_ld&template=360x636.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&Expires=1587753916&ssig=ZGBW9AbMa1&KID=unistore,video",
4497047007061261,IEIDqtCXj,3098533081,歌果,#罗志祥回应#你这一生有没有为谁拼过命！,,,罗志祥回应,1,6,1,2020-04-24 01:30,iPhone客户端,"['http://ww4.sinaimg.cn/large/b8afdcd9gy1ge47tizogoj20u011hgtx.jpg', 'http://ww1.sinaimg.cn/large/b8afdcd9gy1ge47tjhfxij20u011hjyu.jpg']",,
4497046826194240,IEID8pZp6,3013904312,温柔的拖拉机,#罗志祥回应#2快车道→_→这里O网页链接今天#野画集#第44话第一季完结啦!《内或外》《可以跟老师练习吗》《水上歌者》《冬天之后的樱花》这些韩漫#BL漫画#也挺好看的O绿洲,,,"罗志祥回应,野画集,BL漫画",0,0,0,2020-04-24 01:29,微博 weibo.com,,,
4497046725261059,IEICYm4DN,6114917199,yu_小楚君,看了看421目录，没有刘诗诗胡歌王凯，这我就放心了，果然我喜欢的是不会有错滴#罗志祥回应##421#,,,"罗志祥回应,421",0,7,5,2020-04-24 01:29,iPhone客户端,,,
4497046524403234,IEICEittU,3013904312,温柔的拖拉机,#罗志祥回应#3传送门→_→这里O网页链接很想看韩漫#bl漫画#，特别喜欢的有野画集44话，美男俱乐部，比邻而交，coverup，看脸时代，社长好过分，这些你们看过吗O绿洲,,,"罗志祥回应,bl漫画",0,0,0,2020-04-24 01:28,微博 weibo.com,,,
4497046424068538,IEICuh4pA,2334939292,小鱼丸宝bei,罗志祥九年都不给周扬青看手机那我凭什么给你看？你是明星吗？🍉#罗志祥回应##罗志祥周扬青分手##吃瓜#,,,"罗志祥回应,罗志祥周扬青分手,吃瓜",0,1,1,2020-04-24 01:28,iPhone客户端,['http://ww4.sinaimg.cn/large/8b2c589cgy1ge47qijqezj20u01dewx3.jpg'],,
4497046394304925,IEICri3Uh,1652515130,情圣宝叔,#罗志祥回应#“喜欢就是喜欢，哪里来的欲擒故纵，克制和隐忍，我巴不得一日三餐吃了什么都告诉你，路上遇见小猫舔爪子也要拍给你看。”,,,罗志祥回应,2,0,5,2020-04-24 01:27,iPhone客户端,,,
4497046260642463,IEICe2H8j,3688003901,吃货不吃了zzz,通道在这里→O网页链接#421页pdf#最近的内容太多了，一大早起来吃的瓜#罗志祥回应#一起来吃瓜O绿洲,,,"421页pdf,罗志祥回应",0,0,0,2020-04-24 01:27,微博 weibo.com,,,
4497046184659270,IEIC6jy5w,3169460717,要吃鸡腿吗,@我的亲爹姐妹们大瓜在这里啊点开第一条生日动态看评论精彩到爆#罗志祥周扬青分手##罗志祥##罗志祥经纪人回应分手传闻#,,我的亲爹,"罗志祥周扬青分手,罗志祥,罗志祥经纪人回应分手传闻",0,75,24,2020-04-24 01:27,iPhone 8 Plus,,,
4497046142606907,IEIC2aWaT,5141574000,搞笑坦儿,女朋友过来帮忙，南宁网红罗志祥生意超火！#罗志祥回应##罗志祥周扬青分手#L搞笑坦儿的微博视频,,,"罗志祥回应,罗志祥周扬青分手",1,0,0,2020-04-24 01:26,微博云剪,,"http://f.video.weibocdn.com/cTESdvrDlx07CJtuqyCI010412003dVz0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&Expires=1587753916&ssig=tq7oVOqA7E&KID=unistore,video",
4497046138986341,IEIC1BHKZ,7391866039,娱乐昱,女朋友过来帮忙，南宁网红罗志祥生意超火！#罗志祥回应##罗志祥周扬青分手#L娱乐昱的微博视频,,,"罗志祥回应,罗志祥周扬青分手",0,0,0,2020-04-24 01:26,微博云剪,,"http://f.video.weibocdn.com/0U4UKzBhlx07CJtukWEU010412003dVz0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&Expires=1587753916&ssig=jLj5gU3AJD&KID=unistore,video",
4497046100566545,IEIBY2nnP,5720130889,白衣少年紫衣少女,#罗志祥回应#难搞,,,罗志祥回应,0,0,0,2020-04-24 01:26,Redmi K30 5G先锋,,,
4497046088225544,IEIBWyvQ4,5742660430,亿万星球的流亡者,md，小猪被曝光以后我最开心的事竟然是微博给我推的剑与远征的广告少了#罗志祥回应##罗志祥#,,,"罗志祥回应,罗志祥",0,0,0,2020-04-24 01:26,iPhone客户端,,,
4497045945207064,IEIBIlQAU,1709106280,多多多多多芒,#罗志祥回应#蹭个热度，娱乐的瓜吃完，来点实际的，店内各种吃的用的，进店看看呗。！O网页链接,,,罗志祥回应,0,0,0,2020-04-24 01:26,iPhone客户端,['http://ww3.sinaimg.cn/large/65dee468gy1ge47pcxpxdj20ku0yqacf.jpg'],,
4497045925126900,IEIBGlvJW,3784086537,daydramer_Evelyn,彭昱畅OS:我也没想到，我谈个恋爱可以热搜第一那么久#罗志祥回应#,,,罗志祥回应,0,0,0,2020-04-24 01:26,微博国际版,,,
4497045748482871,IEIBozAMv,5109353196,羊羊羊菲,#罗志祥周扬青分手#心疼小姐姐9年青春女孩子一生中有几个9年一个女孩爱了你9年陪伴了九年最后得到了什么小🐷真的渣到爆炸#421事件#看了一晚上都没看完有太多不知道的看了就真的吃惊到爆炸只能说圈子太乱小姐姐看过来一起吃瓜一个人吃不了太多#罗志祥回应#,,,"罗志祥周扬青分手,421事件,罗志祥回应",0,13,1,2020-04-24 01:25,iPhone客户端,"['http://ww1.sinaimg.cn/large/005zMkawly1ge47nktjc4j30u015on18.jpg', 'http://ww1.sinaimg.cn/large/005zMkawly1ge47nlcj6yj30v91vo13u.jpg']",,
4497045731415334,IEIBn5WbY,1925055092,李婉晴啊啊,娱乐人物只要爆出点什么就总是能够轻而易举的动不动登上热搜相反那些科学家、伟人哪怕做了多大的贡献热度也如昙花一现#罗志祥回应#,,,罗志祥回应,0,0,1,2020-04-24 01:25,iPhone客户端,,,
4497045681481733,IEIBi6dsV,1562669315,蜗牛行走君_淼笑,#罗志祥回应#任何关系都做不到100%对等，但了解自己再去找寻那个和自己对等的关系。有些人就是能把，工作，家庭，朋友，伴侣，自己，分出5种不同的人生观和价值观出来，还能在这些场景很自然做性格转换，就是一面一个样，那他们找回和自己一样的人，要渣一起渣。但有些人就是永远只有一个人格去面对所有的关系，言行一致，那就找言行一致的另一半，这是给男女的伴侣选择建议。但我庆幸的是，当初不给我手机看的渣男，最后和另一种渣渣一起了。看到他们彼此都在呕心对方，有种说不出来的愉快，因为这世间你最不喜欢的人他们在一起了，没有祸害社会。我看到过这社会真的很大，也很乱，所以什么样的人都会有的,,,罗志祥回应,0,0,0,2020-04-24 01:25,,,,
4497045617925025,IEIBbxfEZ,5291918458,AS-S呀,#罗志祥周扬青分手#洗白白第一人lzx，又吃了点新瓜，好饱睡觉睡觉#罗志祥回应##青春有你#,,,"罗志祥周扬青分手,罗志祥回应,青春有你",0,1,0,2020-04-24 01:24,nova4自拍极点全面屏,,,
4497006565534602,IEHAcndNM,3042187723,半粒糖甜到伤·,#罗志祥回应#女孩子记得保护好自己男孩子保护好自己的手机,,,罗志祥回应,0,0,1,2020-04-23 22:49,iPhone客户端,,,
4497006510268214,IEHA717M2,2682582922,洛施花舍玫瑰茶Amy,#421页pdf链接#吃了一天瓜！我的三观碎一地了！真是看的人津津有味贵圈真乱！我真的眼花缭乱了！#罗志祥周扬青分手##罗志祥回应#,,,"罗志祥周扬青分手,罗志祥回应",0,22,3,2020-04-23 22:49,iPhone 6s Plus,"['http://ww2.sinaimg.cn/large/9fe4f78agy1ge435mfddxj20le0isq52.jpg', 'http://ww2.sinaimg.cn/large/9fe4f78agy1ge433ebdk3j20yi1pcaef.jpg', 'http://ww4.sinaimg.cn/large/9fe4f78agy1ge433ds5w0j20yi1pc0x8.jpg', 'http://ww2.sinaimg.cn/large/9fe4f78agy1ge433exvmlj20yi1pcgq3.jpg']",,
4497006476986350,IEHA3tjt4,1720059384,西南与中原,#罗志祥回应#本人绝对是熬夜吃瓜影响的我的天，水太深了，今天吃瓜🍉吃不过来了，421还有谁没看过吗？#罗志祥周扬青分手#,,,"罗志祥回应,罗志祥周扬青分手",0,1,1,2020-04-23 22:49,Android,,,
4497006439652108,IEHzZEuXa,5653761434,下一句,#罗志祥回应#罗志祥：未删的手机，下垂的眼袋，想牵着你的手带你看女孩们搞怪，人多的房间，你不在的家里，剩我一人带领她们开狂欢的party,,,罗志祥回应,0,0,10,2020-04-23 22:49,微博 HTML5 版,,,
4497006409574211,IEHzWEaGL,1994985413,一心娱乐,吃瓜#罗志祥周扬青分手#发现罗志祥都41岁了，还那么有精力搞多人运动啥的，罗志祥看起来比小好几岁的雷佳音都年轻#罗志祥回应#L一心娱乐的微博视频,,,"罗志祥周扬青分手,罗志祥回应",8,18,560,2020-04-23 22:49,iPhone客户端,,"http://f.video.weibocdn.com/xUGAt6p4lx07CJiE6nws0104120036Ze0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&Expires=1587753923&ssig=NpR%2B16EGzN&KID=unistore,video",
4497006364353743,IEHzSigBF,6090440764,祖传周易算卦占卜算命,格局决定成败。古往今来，凡成大事者，必有大格局。格局既是心理空间，也是精神结构，还是生命容量，更是综合素养。常言道：再大的饼也大不过烙它的锅。对个人来说，如果事业是饼，格局就是烙饼的锅。#罗志祥回应#,,,罗志祥回应,0,0,1,2020-04-23 22:48,算卦大师Android,['http://ww4.sinaimg.cn/large/006EaRRygy1ge435p4s4tj30zk0qon3s.jpg'],,
4497006271407662,IEHzJ5Uce,6177853863,伊甸百合,《道德浪女》书摘1我们都被教导，一生一世，一对一的异性恋婚姻，是情感关系的唯一正解。我们总听人说，一对一是“正常”、“自然”，如果我们的欲望不合乎这个束缚，就是道德有瑕疵，心理不正常，而且违反自然。2做艾做得少比做艾做得多更道德吗？我们不这么认为。3身为浪女，并不表示你会任性地跟任何人在任何地方为所欲为。4我们的道德非常务实:有人身体受伤吗？有没有避免伤害ta的方法？有人心理受伤吗？我们可以如何支持ta？有风险吗？相关人士是否都明白其中的风险，并且尽力将风险降到最低？以及正面的:那件事有趣吗？能令大家从中学习吗？5这世界上你唯一可控制的就是你自己---你的反应、欲望与行为。6很多女人自小相信她的身份认同是依伴侣的地位而定，所以她会觉得，一旦没有一个关系，她就会整个失去自我感。7每一次膏潮都是一个灵魂的经验。8我们无论碰不碰触生殖器，都可以唤起情欲。9请倾听你的恐惧:恐惧会让你更认识自己。10我们应该努力学习专业技巧，自由选择身体反应:何时高潮，避免勃起，g点喷泉，以及巧妙运用骨盘腔肌肉的方法来享受快感。11如果礼貌地拒绝性会导致危机、排挤或排斥，那就不可能建立一个性肯定的文化。12我们美妙的性自由，取决于两个非常重要的条件:不受性别歧视的自由，与不受强暴的自由。13要达到杏爱的解放，你必须检视文化对你的性别有什么设定。#罗志祥回应#,,,罗志祥回应,1,4,4,2020-04-23 22:48,华为P9手机摄影再突破,['http://ww4.sinaimg.cn/large/006K5E0fgy1ge41u09h8sj30u0140qed.jpg'],,
4497006259104014,IEHzHCcmW,5750438322,何以YRF,#罗志祥回应#很难过，难过于从青春期的喜欢不值得，也难过于男人总觉得这是男人都会犯的错,,,罗志祥回应,0,0,0,2020-04-23 22:48,红米Redmi,,,
4497006250951459,IEHzH3Zw7,5669187276,静香小R,今天先是#罗志祥周扬青分手#然后#罗志祥回应#然后#421页pdf链接#然后我彻底懵了,,,"罗志祥周扬青分手,罗志祥回应",0,10,4,2020-04-23 22:48,iPhone客户端,['http://ww4.sinaimg.cn/large/006bFkAsly1ge4345hb5bj30ku11242x.jpg'],,
4497006246200882,IEHzGq18e,5675631880,可爱到犯规的少女,男孩子还是小时候比较可爱#罗志祥回应##罗志祥周扬青分手#,,,"罗志祥回应,罗志祥周扬青分手",0,0,1,2020-04-23 22:48,iPhone客户端,['http://ww3.sinaimg.cn/large/006c6n7Gly1ge434rmylzj30u0140qd3.jpg'],,
4497006237933436,IEHzFxhQE,3922548681,明星星扒客,#罗志祥周扬青分手#罗志祥的瓜真的吃的又又又又有了，疑似罗志祥的化妆师发问回应分手的事情，称分手就分手，这样分明就是报复！而且在周扬青的文章当中，提到罗志祥和身边的化妆师等工作人员有不正当的关系，这事你怎么看呢？L明星星扒客的微博视频,,,罗志祥周扬青分手,3,0,6,2020-04-23 22:48,Android,,"http://f.video.weibocdn.com/003ba0FLgx07CJiBaD0c010412001ifb0E010.mp4?label=mp4_ld&template=360x380.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587753923&ssig=glPGv8S%2FTd&KID=unistore,video",
4497006221320448,IEHzE5xvy,2401803287,吃瓜姨太,罗志祥回应与周扬青分手的事情，说“很多事不是只言片语就可以去说清楚，也不再去解释”，这个回应未免太敷衍了点吧😅,,,,0,0,0,2020-04-23 22:48,,['http://ww3.sinaimg.cn/large/8f289c17ly1ge432vas8jj20hs0a1q3v.jpg'],,
4497006129329804,IEHzuD96I,5861445411,风雨兼程为你520,#罗志祥周扬青分手##罗志祥回应#当你想去窥看对方手机的时候，你们的感情或许已经出现了裂痕，我从来都不会主动去翻看先生的手机，因为我有分分钟换人的底气,日照,,"罗志祥周扬青分手,罗志祥回应",0,6,21,2020-04-23 22:47,Android,,,
4497006116402134,IEHztqRue,5737058471,麻辣紫薯丸yh,#罗志祥回应#口区,,,罗志祥回应,0,1,0,2020-04-23 22:47,疾速双摄 魅蓝 Note6,,,
4497006086741972,IEHzqshTu,1940346481,小鲜娱,#罗志祥回应#罗志祥一下子坐实了分手传闻，罗志祥的人设也就崩了。其实，对于很多人来说，感情的事，能走到哪一步都不好说，但好聚好散的前提是互相没有伤害，一旦伤害了，甭管你的人设怎样，都会面临崩塌，尤其像罗志祥这样，给人感觉人畜无害，但被前女友这么一声讨，以后的人设就彻底崩了。#鸿水说#,,,"罗志祥回应,鸿水说",0,0,8,2020-04-23 22:47,,,,
4497005978368817,IEHzfz76V,6116774610,NBAor,【#罗志祥回应#分手！总结九年恋情，称不后悔与周扬青相恋】罗志祥与周扬青分手事件闹得沸沸扬扬，吃了两个月的瓜终于尘埃落定！可是面对周扬青的爆料，罗志祥迟迟没有现身，在网友们焦急地等待下，男主角终于现身说法。,,,罗志祥回应,0,0,6,2020-04-23 22:47,微博云剪,"['http://ww3.sinaimg.cn/large/006FXmv0ly1ge42ym2z6uj30hs0mggmp.jpg', 'http://ww2.sinaimg.cn/large/006FXmv0ly1ge42zrlanrj308f0eidgm.jpg', 'http://ww2.sinaimg.cn/large/006FXmv0ly1ge431z8gauj30e70d874x.jpg', 'http://ww2.sinaimg.cn/large/006FXmv0ly1ge431zkom2j30hs0kygmk.jpg', 'http://ww4.sinaimg.cn/large/006FXmv0ly1ge431zwwiuj30hl0aq3zl.jpg', 'http://ww4.sinaimg.cn/large/006FXmv0ly1ge4343jakcj30ax0e2dga.jpg', 'http://ww1.sinaimg.cn/large/006FXmv0ly1ge4343qwypj30gs0ghq4w.jpg', 'http://ww1.sinaimg.cn/large/006FXmv0ly1ge43442fq9j30hs0isaao.jpg', 'http://ww2.sinaimg.cn/large/006FXmv0ly1ge4344cz7cj30hs0v2gnb.jpg']",,
4497005881530312,IEHz66q6s,5908343383,我是草梅,#罗志祥回应#2020年公用人物！！,北海·嘉和冠山海,,罗志祥回应,0,1,1,2020-04-23 22:46,OPPO R9,,,
4497005873082295,IEHz5cVQr,6430523496,搞笑桓,就服罗志祥狂飙泰语，谢娜都被洗脑了，全程高能太神经了#罗志祥回应##罗志祥周扬青分手#L搞笑桓的微博视频,,,"罗志祥回应,罗志祥周扬青分手",0,0,5,2020-04-23 22:46,微博云剪,,"http://f.video.weibocdn.com/ZETpM6wUlx07CJiua93O01041200OsEY0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587753923&ssig=4UTWj27FJh&KID=unistore,video",
4497005835803803,IEHz1olPJ,3604298770,沉默女孩-,所以?所以?多人运动到底是啥意思#罗志祥回应##罗志祥周扬青分手#,,,"罗志祥回应,罗志祥周扬青分手",0,5,0,2020-04-23 22:46,华为手机 畅享玩不停,,,
4497005789530993,IEHyWDZrH,6035840418,Talen987,#罗志祥回应#今天这波瓜很溜,昆明,,罗志祥回应,0,0,0,2020-04-23 22:46,荣耀 9X,,,
4497145203591672,IELbOf4mc,1674629177,Shan33shan33,#罗志祥回应#渣男语录学一下：你很好，我不配，忘了我吧，下一位。,,,罗志祥回应,0,3,1,2020-04-24 08:00,iPhone客户端,,,
4497145182338533,IELbM9Omh,3134264867,日常锦鲤,#罗志祥回应#未删的手机，下垂的眼袋，想牵着你的手看女孩们搞怪，人多的房间，你不在的家里，剩我一人带领她们开狂欢的party,,,罗志祥回应,0,0,4,2020-04-24 08:00,前置双摄vivo X9sPlus,,,
4497145078020084,IELbBxEoc,251891650,伯爵星闻,#罗志祥道歉#🙏🙏24日5点，🙏🙏罗志祥再次发文向周扬青道歉：🙏🙏“对不起，我错了。🙏🙏你在这九年里为我付出了全部，是我不懂得去珍惜这段感情，不懂去珍惜一个最爱我的人，幼稚及侥幸的心态一次又一次欺骗你，让你受伤难过，我确实犯了很多的错误，我也要向被我欺骗过以及不尊重过的所有女性道歉。”🙏🙏🙏#明星影视##罗志祥##罗志祥回应#,深圳·民治,,"罗志祥道歉,明星影视,罗志祥,罗志祥回应",0,0,0,2020-04-24 08:00,vivo Z5x性能实力派,"['http://ww1.sinaimg.cn/large/0f038fc2gy1ge4j37r2ldj20to0lwgr4.jpg', 'http://ww2.sinaimg.cn/large/0f038fc2gy1ge4j38aqz6j20sm0jl0xo.jpg']",,
4497055659795645,IEIRnF6ih,6961739444,一池云锦-园宝儿,#罗志祥回应#目光所及，皆是回忆，心中所想，皆是过往，眼之所看，皆是遗憾，人生要懂得断，舍，离。,,,罗志祥回应,0,0,0,2020-04-24 02:04,HUAWEI P30 Pro,['http://ww4.sinaimg.cn/large/007B8Ks4ly1ge48smlj5vj31940u01kx.jpg'],,
4497055541853936,IEIRc7Mic,1745163873,星球挖掘机,别看周扬青的微博了，去看看自己男朋友手机说不定自己男朋友也是运动员#罗志祥周扬青分手##罗志祥回应#,南京,,"罗志祥周扬青分手,罗志祥回应",0,0,1,2020-04-24 02:04,iPhone XS Max,['http://ww2.sinaimg.cn/large/68051661gy1ge48t1c523j20n00eedgw.jpg'],,
4497055316118583,IEIQPpFIP,3951589560,出游的小只只,我能这么说吗？老天一直替我们看着呢，当报则报。#罗志祥回应#,,,罗志祥回应,0,0,0,2020-04-24 02:03,HUAWEI Mate 30 5G,,,
4497055138998159,IEIQxBKPB,6430523496,搞笑桓,罗志祥被传和周扬青分手，经纪人回应了7个字#罗志祥周扬青分手##周扬青终于不用为了你打繁体了#L搞笑桓的微博视频,,,"罗志祥周扬青分手,周扬青 终于不用为了你打繁体了",0,0,1,2020-04-24 02:02,微博云剪,,"http://f.video.weibocdn.com/WBHNIjoolx07CJvWiJBe01041200d2Ac0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587753989&ssig=lYKzOBKokJ&KID=unistore,video",
4497054644794833,IEIPKk7m1,2236459197,搞笑畅,周扬青宣布与罗志祥分怒斥其渣男长期约女生#罗志祥回应##罗志祥周扬青分手#L搞笑畅的微博视频,,,"罗志祥回应,罗志祥周扬青分手",0,2,1,2020-04-24 02:00,微博云剪,,"http://f.video.weibocdn.com/R9x3RfYFlx07CJvNAoRi010412009V8f0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587753989&ssig=Cojx5m%2FFHq&KID=unistore,video",
4497033513491024,IEIhFeEaQ,3324753052,零忧愁的小鬼,#鲍毓明##罗志祥回应#人们既要去吃瓜一个演员的渣引起的思考，也要继续关注了解一个影响未成年人内心世界的社会问题！,,,"鲍毓明,罗志祥回应",0,0,5,2020-04-24 00:36,HUAWEI Mate 30,['http://ww1.sinaimg.cn/large/c62bb49cly1ge469yu4uyj20qo0qf3zf.jpg'],,
4497033342184032,IEIho9aak,5487765211,随时跑路的xm,#罗志祥回应#我就想知道大家好不好奇为啥骂这么狠，但是还是一直出轨，他们不怕吗？他们当然不怕了，被按在地上摩擦的一直是“她们”。毕竟，小三儿可是趁男人不注意就把🐔放在自己b里了，男人真可怜，女人真yin荡,,,罗志祥回应,0,1,2,2020-04-24 00:36,华为手机 畅享玩不停,,,
4497033303844415,IEIhkg86H,1549636784,俊祈帅哥,#罗志祥怎么做的时间管理#台上一分钟，台下十年功，电动小马达来了！#罗志祥回应#O网页链接,,,"罗志祥怎么做的时间管理,罗志祥回应",1,1,5,2020-04-24 00:35,iPhone客户端,,,
4497033115318344,IEIh1mjxK,5820401729,一坨五花肉唔,没想到有一天吃到了自己爱豆的瓜..就那样吧.理智追星理智吃瓜#罗志祥回应#,成都,,罗志祥回应,0,0,0,2020-04-24 00:35,iPhone客户端,,,
4497033052798048,IEIgVbJTO,3845904022,阿茶茶吖_,#罗志祥回应#从2011年到2015年，互联网还不像现在这么发达的时候，我整理过很多关于你的照片消息。本子上全是贴画，那个时候的喜欢很简单。高中为了看你舞台演出还请假去学校的医务室蹭电视。一直以来都有关注……可是今天……再见……白瞎了喜欢的九年,,,罗志祥回应,0,0,5,2020-04-24 00:34,,"['http://ww1.sinaimg.cn/large/e53bd696ly1ge45sbg83ej20u01t01kx.jpg', 'http://ww2.sinaimg.cn/large/e53bd696ly1ge45sckiqyj20u01t07wh.jpg', 'http://ww2.sinaimg.cn/large/e53bd696ly1ge45sekctvj20u01t0tyv.jpg', 'http://ww2.sinaimg.cn/large/e53bd696ly1ge45sfkvfjj20u01t01kx.jpg', 'http://ww4.sinaimg.cn/large/e53bd696ly1ge45sgw2tlj20u01t07wh.jpg', 'http://ww3.sinaimg.cn/large/e53bd696ly1ge45si5o8nj20u01t0e3b.jpg']",,
4497033044385878,IEIgUioXY,2137964825,梦云茶室,“始终认为专一是男生最高级的性感。”#罗志祥回应#,北京·富力城D区,,罗志祥回应,0,0,1,2020-04-24 00:34,iPhone XR,,,
4497032985444605,IEIgOmQod,5605125507,汤汤不吃香菜哦,#罗志祥回应#看完421让我三观崩塌啊！需要姐妹们私我大家一起吃瓜,烟台,,罗志祥回应,0,29,5,2020-04-24 00:34,iPhone 11,,,
4497032854904904,IEIgBkzZm,6511212434,叶见星,#罗志祥回应#看六老师分析，才知道出轨的人考虑出轨对象竟然第一要素是安全，所以才会有很多人出轨有家庭的人，或女朋友的闺蜜之类的。我们经常都是认为都出轨了肯定得找个比原配强的，没想到出轨因为是高风险动作，一旦被抓后果不堪设想，所以很多人出轨会找熟人，因为“知根知底”，或者找结婚了的，这样对方也会积极保密，两个人就能达成互相信任，彼此制衡，成为一条船上的蚂蚱。出轨暴露的最大风险就来自出轨对象，而如果出轨对象同样是高风险，也希望保密，两人就能达成共识，至少不用担心背后被捅刀子。,,,罗志祥回应,0,0,3,2020-04-24 00:34,iPhone客户端,['http://ww2.sinaimg.cn/large/0076EnNoly1ge4670k7hoj30c8091q3c.jpg'],,
4497032763034065,IEIgscJix,7007652539,爱你的月亮啊,#罗志祥回应#不止罗志祥的！其他人的瓜他也好大看得我三观尽毁想一起看的分享给你们！#吃瓜##罗志祥怎么做的时间管理#L爱你的月亮啊的微博视频,,,"罗志祥回应,吃瓜,罗志祥怎么做的时间管理",0,11,2,2020-04-24 00:33,realme X全屏敢越级,,"http://f.video.weibocdn.com/DKSfWbrglx07CJpQ3QQo010412002jkH0E010.mp4?label=mp4_ld&template=360x632.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&Expires=1587753995&ssig=GwzXWU0iW7&KID=unistore,video",
4497045576162364,IEIB7pR6Y,6468170895,y晓帅阿,今早的瓜吃的我一脸震惊了！！！#罗志祥周扬青分手#姐妹刚发给我简直就是大型吃瓜现场我得缓缓#渣男##罗志祥回应#还有姐妹不知道的嘛扣666康pin论无偿分享给你呀,,,"罗志祥周扬青分手,渣男,罗志祥回应",0,2,3,2020-04-24 01:24,iPhone 11 Pro Max,['http://ww3.sinaimg.cn/large/0073JMJ1ly1ge47n8qjklj30yi1pbal1.jpg'],,
4497045455334202,IEIAVmnFw,5970584209,牛牛的小粉丝啊,#罗志祥回应#421PDF来了！！分享啊#罗志祥周扬青分手##周扬青#,,,"罗志祥回应,罗志祥周扬青分手,周扬青",0,0,0,2020-04-24 01:24,iPhone客户端,"['http://ww3.sinaimg.cn/large/006w3XHjgy1ge47n03sw8j30ku0kpgms.jpg', 'http://ww4.sinaimg.cn/large/006w3XHjgy1ge47n0xc41j30ku112thl.jpg']",,
4497045321078726,IEIAI4wCO,6618974208,皇后-王蓁,心计时代#罗志祥回应#罗志祥周扬青分手是怎么回事呢？罗志祥相信大家都很熟悉，但是罗志祥和周扬青分手是怎么回事呢，下面就让小编带大家一起了解吧。罗志祥和周扬青分手，其实就是罗志祥和周扬青分手了，大家可能会很惊讶罗志祥和周扬青怎么分手了呢？但事实就是这样，小编也感到非常惊讶。但是罗志祥和周扬青确实分手了。这就是罗志祥和周扬青分手的故事，大家有什么想法呢，欢迎在评论区告诉小编一起讨论哈,,,罗志祥回应,0,0,4,2020-04-24 01:23,,['http://ww3.sinaimg.cn/large/007dWxywgy1ge47mrfdrog30b40691er.jpg'],,
4497045291015919,IEIAF4ghN,1797538107,Q宝宝_么么哒,421这里→→→【O网页链接】←←←晚上好，我还没睡，#421事件#这瓜最近挺多的呀。该有一堆瓜新鲜到手，娱乐圈属实有点乱呀。#罗志祥周扬青分手#没谁了#罗志祥回应#???姐妹们要不要一起吃瓜，421页pdf最近链接的内容太多了???L加下方v取的秒拍视频????真心,,,"421事件,罗志祥周扬青分手,罗志祥回应",0,0,0,2020-04-24 01:23,微博 weibo.com,,"http://miaopai.video.weibocdn.com/OBoXeyP7lx07CJs2Kygo010412000kJw0E013.mp4?label=mp4_ld&template=360x640.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587754017&ssig=iOdu%2FhG2fE&KID=unistore,video",
4497044913420168,IEIA3elK0,1149706084,关爱智障少女,#罗志祥回应##罗志祥周扬青分手#这可不是一天两天就能练成的O网页链接,,,"罗志祥回应,罗志祥周扬青分手",0,6,10,2020-04-24 01:22,微博视频,,,
